mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
7.895945231119792,0.07621814532275563,0.4161217212677002,0.004681233358178069,,sqrt,2,200,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.7542378402152643,0.7533834758697664,0.7523722822273029,0.7533311994374445,0.0007625073860380504,2
15.321561813354492,0.24549757289316856,0.7415726184844971,0.0016399621920174202,,sqrt,2,400,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.7544949355815946,0.7538585682529723,0.7524233001470523,0.7535922679938731,0.0008664506965815991,1
7.843013366063436,0.09628878086469247,0.3963628609975179,0.0034168657770840064,,sqrt,5,200,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.7537052068534114,0.7525091544042931,0.7513878432331351,0.7525340681636132,0.0009462237433424648,4
15.34396799405416,0.22047159854275775,0.7039777437845866,0.0009097274322208974,,sqrt,5,400,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.7540358830879548,0.7530222438715759,0.7516542036202658,0.7529041101932655,0.0009758982003488419,3
6.369825681050618,0.017469978765590054,0.24114060401916504,0.0034528467489496105,20,sqrt,2,200,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.7314813927417432,0.7314973751739107,0.7312402499832766,0.7314063392996436,0.00011762399214702387,6
11.985697666803995,0.09785538633813992,0.42080195744832355,0.039881079607231945,20,sqrt,2,400,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.7312913271628901,0.7320395811024039,0.7310427173788767,0.7314578752147236,0.0004236649706220182,5
6.311291058858235,0.05465760198493847,0.23819335301717123,0.00378828536557288,20,sqrt,5,200,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.730168952759259,0.7289580188224714,0.7280767525621521,0.7290679080479608,0.0008576643273458894,8
12.154383341471354,0.07817835140291077,0.38979164759318036,0.002891169064409777,20,sqrt,5,400,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.72981252831424,0.7297398780256945,0.7285619901232561,0.7293714654877302,0.0005731534351720857,7
