mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
7.0359870592753095,2.1691971094968023,0.17882482210795084,0.014615895932034556,0.1,{'clf__estimator__C': 0.1},0.5910163360468708,0.5883873923655514,0.594462037184228,0.5912885885322167,0.00248742416703188,3
6.937608003616333,1.1365084417571498,0.17494495709737143,0.005144410508828225,1.0,{'clf__estimator__C': 1.0},0.5913664290528833,0.5892299028425332,0.5954635889465741,0.5920199736139969,0.0025865100013917337,1
2.6037869453430176,0.1367532197016676,0.15880974133809408,0.007059772254559597,10.0,{'clf__estimator__C': 10.0},0.5912656088519672,0.5888754357701012,0.5952695403556616,0.59180352832591,0.002637948872780571,2
